video_id,channel_id,upload_date,video_category,video_type,video_language,duration_seconds,content_rating,title_length,thumbnail_style
V002233,C00721,2015-02-20,Sports,Short,Korean,42,Teen,16,Before-After
V002234,C01900,2018-05-24,Music,Standard Video,English,392,Teen,42,Collage
V002235,C00159,2016-03-26,Film,Standard Video,English,342,Teen,42,Screenshot
V002236,C00653,2025-01-11,Entertainment,Short,English,30,General,17,Minimalist
V002237,C01111,2021-07-13,Music,Standard Video,English,657,General,48,Collage
V002238,C01869,2013-02-13,Music,Short,English,43,General,30,Before-After
V002239,C00520,2010-05-19,Comedy,Standard Video,French,472,Teen,24,Screenshot
V002240,C01455,2024-11-29,Sports,Live Stream,Spanish,9974,General,,Before-After
V002241,C01785,2011-08-17,Sports,Standard Video,Hindi,271,General,58,Before-After
V002242,C01876,2010-08-07,Gaming,Standard Video,English,637,General,24,Collage
V002243,C00202,2021-09-08,News,Short,English,19,General,46,Text Overlay
V002244,C00766,2025-05-15,Technology,Standard Video,Indonesian,1737,Teen,34,Text Overlay
V002245,C00914,2019-02-26,Comedy,Standard Video,Bengali,533,Teen,56,Face Close-up
V002246,C01233,2025-05-26,Technology,Standard Video,Spanish,180,General,49,
V002247,C00647,2021-09-25,Education,Short,Hindi,34,General,18,Minimalist
V002248,C01307,2014-01-06,Music,Standard Video,English,626,General,45,Text Overlay
V002249,C00865,2013-01-20,Gaming,Standard Video,Spanish,993,General,27,Face Close-up
V002250,C00256,2025-05-21,Comedy,Short,English,24,General,29,Before-After
V002251,C00154,2025-08-11,Gaming,Standard Video,English,1431,Teen,44,Bright Colors
V002252,C00323,2019-02-07,Entertainment,Short,English,52,Teen,36,Face Close-up
V002253,C01859,2019-11-26,Technology,Short,Vietnamese,27,Teen,22,Face Close-up
V002254,C01766,2018-05-20,Music,Short,English,51,General,30,Collage
V002255,C01170,2026-02-07,News,Standard Video,English,866,General,,Collage
V002256,C01247,2017-10-12,Lifestyle,Standard Video,Hindi,2512,General,16,Before-After
V002257,C00613,2013-09-25,Entertainment,Standard Video,English,346,General,58,Bright Colors
V002258,C01291,2023-11-23,Comedy,Standard Video,Spanish,386,General,46,Collage
V002259,C01328,2018-02-09,Entertainment,Standard Video,English,372,Teen,50,Before-After
V002260,C00204,2017-08-12,Sports,Standard Video,English,229,General,50,Minimalist
V002261,C01837,2025-08-18,Gaming,Standard Video,English,918,General,38,Collage
V002262,C00670,2010-08-10,Lifestyle,Standard Video,English,436,General,40,Minimalist
V002263,C00103,2012-08-04,Music,Standard Video,English,1009,General,23,Bright Colors
V002264,C00738,2023-05-19,Comedy,Standard Video,English,962,General,30,Screenshot
V002265,C00773,2026-01-28,Education,Standard Video,English,566,General,41,Before-After
V002266,C01960,2026-05-03,Music,Standard Video,Hindi,566,Teen,70,Collage
V002267,C00738,2025-05-29,Lifestyle,Standard Video,English,217,General,13,Minimalist
V002268,C00147,2025-03-07,Music,Standard Video,Urdu,619,General,52,Minimalist
V002269,C00520,2019-03-11,Comedy,Standard Video,French,1607,Teen,37,Bright Colors
V002270,C01121,2024-04-16,Gaming,Standard Video,Portuguese,128,General,71,Text Overlay
V002271,C01896,2024-05-29,Comedy,Short,English,55,General,16,Minimalist
V002272,C00187,2024-08-18,Film,Live Stream,Filipino,9210,Teen,37,Minimalist
V002273,C00578,2013-09-17,Gaming,Standard Video,Indonesian,501,General,57,Collage
V002274,C01505,2025-07-05,Education,Standard Video,Hindi,1365,General,42,Collage
V002275,C01247,2015-04-25,Film,Standard Video,English,381,General,70,Bright Colors
V002276,C01401,2016-09-21,Music,Short,Hindi,43,General,33,Bright Colors
V002277,C01247,2013-02-05,Lifestyle,Short,English,51,General,20,Screenshot
V002278,C01587,2016-09-29,Education,Short,Portuguese,54,Mature,18,Screenshot
V002279,C00849,2016-11-07,Music,Standard Video,German,819,General,34,Screenshot
V002280,C01844,2025-06-27,Music,Live Stream,Hindi,6842,General,31,Minimalist
V002281,C01011,2026-04-11,Lifestyle,Standard Video,Kannada,973,General,50,Before-After
V002282,C01027,2020-04-03,Entertainment,Short,English,58,General,25,Collage
V002283,C00474,2023-07-29,Education,Standard Video,Marathi,2295,General,18,Collage
V002284,C00425,2014-04-19,Comedy,Short,Hindi,53,General,31,Face Close-up
V002285,C01738,2022-04-02,News,Standard Video,English,136,General,61,Minimalist
V002286,C00431,2025-08-21,Music,Short,Tamil,15,General,24,Face Close-up
V002287,C00651,2021-03-09,Lifestyle,Short,Hindi,18,,21,Minimalist
V002288,C01378,2023-11-05,Education,Short,Turkish,43,General,12,Face Close-up
V002289,C00881,2018-01-14,Entertainment,Short,Hindi,23,General,28,Text Overlay
V002290,C01743,2014-12-04,Gaming,Standard Video,Urdu,119,General,43,Before-After
V002291,C01738,2025-11-19,Music,Short,English,49,General,27,Before-After
V002292,C01908,2014-10-17,Lifestyle,Standard Video,Telugu,814,General,50,Face Close-up
V002293,C01348,2020-04-09,Entertainment,Short,English,23,General,24,Bright Colors
V002294,C00290,2020-03-30,Gaming,Standard Video,Filipino,217,General,34,Face Close-up
V002295,C01111,2012-12-13,Music,Standard Video,English,912,General,51,Bright Colors
V002296,C00191,2018-10-08,Technology,Short,Portuguese,28,General,16,Text Overlay
V002297,C01007,2025-01-19,Film,Standard Video,Spanish,1093,General,48,Screenshot
V002298,C00204,2019-03-02,Sports,Standard Video,English,1604,General,40,Collage
V002299,C01262,2014-09-12,Lifestyle,Short,English,20,General,27,Minimalist
V002300,C01071,2017-01-16,Music,Standard Video,English,213,General,31,Minimalist
V002301,C00583,2023-04-05,Sports,Standard Video,Hindi,751,General,59,Collage
V002302,C01598,2019-03-24,Comedy,Short,Hindi,55,General,36,Before-After
V002303,C00424,2019-04-13,Education,Standard Video,Hindi,863,Mature,38,Face Close-up
V002304,C00873,2013-12-09,Education,Short,English,52,General,16,Face Close-up
V002305,C00752,2021-12-22,Comedy,Short,Indonesian,36,General,15,Bright Colors
V002306,C00891,2013-11-23,Entertainment,Short,English,26,Teen,33,Before-After
V002307,C00269,2026-01-25,Lifestyle,Standard Video,English,1190,General,25,Collage
V002308,C00449,2021-12-15,Lifestyle,Short,Portuguese,32,General,15,Text Overlay
V002309,C01137,2013-12-12,Education,Standard Video,English,684,General,25,Screenshot
V002310,C00079,2026-06-17,Gaming,Standard Video,Portuguese,93,General,28,
V002311,C00794,2017-02-16,Music,Short,English,24,General,34,Collage
V002312,C00210,2024-05-30,Entertainment,Short,English,16,General,40,Screenshot
V002313,C01149,2013-07-24,Comedy,Live Stream,Indonesian,4618,General,28,Screenshot
V002314,C01268,2017-01-07,Film,Standard Video,English,521,General,59,Bright Colors
V002315,C00410,2023-06-26,Technology,Standard Video,English,451,General,32,Screenshot
V002316,C00274,2026-03-18,Technology,Standard Video,English,162,General,54,Collage
V002317,C01705,2019-10-18,Education,Short,Thai,26,Mature,8,Face Close-up
V002318,C00120,2025-05-12,Entertainment,Standard Video,English,135,Teen,30,Screenshot
V002319,C00927,2026-06-20,Entertainment,Short,Japanese,17,General,17,Face Close-up
V002320,C01964,2022-03-30,Music,Standard Video,Italian,1437,Mature,53,Minimalist
V002321,C01247,2013-07-04,Lifestyle,Standard Video,English,425,General,48,Minimalist
V002322,C01348,2015-12-28,Entertainment,Short,English,42,General,30,Before-After
V002323,C00582,2026-03-22,Gaming,Standard Video,French,154,Teen,46,Before-After
V002324,C01007,2026-04-25,Film,Standard Video,Spanish,213,General,43,Text Overlay
V002325,C00055,2021-07-21,Entertainment,Short,Vietnamese,34,General,27,Screenshot
V002326,C01005,2012-01-01,Music,Standard Video,Hindi,648,General,32,Collage
V002327,C00360,2024-12-14,Sports,Standard Video,Hindi,553,General,60,Before-After
V002328,C00652,2023-11-29,Education,Short,English,35,General,38,Text Overlay
V002329,C01198,2025-06-12,Comedy,Standard Video,Hindi,1625,General,54,Before-After
V002330,C01617,2018-05-31,Education,Short,English,41,General,18,Bright Colors
V002331,C01870,2019-06-19,Education,Standard Video,Filipino,333,Teen,23,Screenshot
V002332,C00520,2011-02-23,Comedy,Standard Video,French,61,Teen,51,Face Close-up
V002333,C00323,2024-04-09,Entertainment,Short,English,17,Teen,36,Text Overlay
V002334,C01639,2026-05-28,Technology,Short,Hindi,54,General,18,Collage
V002335,C00461,2017-06-28,Comedy,Standard Video,Portuguese,648,General,63,Screenshot
V002336,C00716,2011-11-25,Gaming,Standard Video,English,1075,General,32,Before-After
V002337,C01387,2024-11-08,Education,Short,Hindi,58,Mature,20,Face Close-up
V002338,C01654,2022-03-19,Entertainment,Standard Video,Hindi,411,General,39,Screenshot
V002339,C01250,2020-04-17,Entertainment,Standard Video,English,669,General,18,Bright Colors
V002340,C00320,2026-07-25,Music,Short,Hindi,27,General,8,Face Close-up
V002341,C00188,2022-02-28,News,Live Stream,Hindi,2552,General,61,Before-After
V002342,C01420,2015-08-28,Gaming,Premiere,Spanish,241,General,34,Before-After
V002343,C01045,2020-06-28,Entertainment,Live Stream,Vietnamese,9961,General,65,Bright Colors
V002344,C01800,2012-07-22,Gaming,Short,Hindi,38,Teen,20,Bright Colors
V002345,C01031,2022-11-22,Sports,Short,English,27,General,37,Text Overlay
V002346,C00094,2017-08-15,Technology,Standard Video,English,174,General,35,Screenshot
V002347,C01534,2023-12-07,Technology,Short,English,56,General,29,
V002348,C00812,2016-05-20,Education,Live Stream,Spanish,7950,General,50,Text Overlay
V002349,C01914,2022-06-26,Music,Standard Video,English,135,Teen,44,Before-After
V002350,C00626,2022-03-23,Music,Short,English,34,General,24,Collage
V002351,C01737,2023-07-26,Education,Standard Video,English,681,General,40,Face Close-up
V002352,C00204,2019-06-26,Sports,Short,English,37,General,22,Before-After
V002353,C00024,2018-10-16,Comedy,Standard Video,Indonesian,311,General,33,Before-After
V002354,C01325,2021-12-08,Entertainment,Standard Video,Portuguese,344,General,34,Face Close-up
V002355,C00583,2024-02-04,Entertainment,Standard Video,Portuguese,256,Teen,54,Collage
V002356,C00180,2018-06-19,Gaming,Standard Video,Spanish,1151,General,,Bright Colors
V002357,C00921,2026-07-25,Entertainment,Short,Indonesian,21,General,10,Bright Colors
V002358,C00380,2011-10-06,Film,Standard Video,English,472,General,55,Face Close-up
V002359,C00812,2021-12-12,Education,Standard Video,Filipino,325,General,54,Minimalist
V002360,C00942,2022-10-08,Gaming,Standard Video,Filipino,154,General,50,Text Overlay
V002361,C01924,2022-07-27,Entertainment,Standard Video,Hindi,205,General,65,Minimalist
V002362,C00977,2026-06-17,Film,Standard Video,Hindi,1585,General,52,Screenshot
V002363,C01453,2017-01-29,Education,Short,English,33,Teen,30,Minimalist
V002364,C00812,2015-09-24,Education,Standard Video,Filipino,172,General,50,Text Overlay
V002365,C00049,2012-11-16,Gaming,Standard Video,Hindi,387,Teen,25,Screenshot
V002366,C00455,2016-11-03,Lifestyle,Standard Video,English,977,General,34,Before-After
V002367,C00626,2021-08-17,News,Live Stream,English,5663,General,55,Minimalist
V002368,C01177,2017-09-01,News,Standard Video,English,363,Teen,58,Bright Colors
V002369,C01917,2018-08-01,Music,Standard Video,English,75,Mature,43,
V002370,C00371,2015-07-30,Education,Short,English,42,General,8,Text Overlay
V002371,C00772,2026-02-03,Sports,Live Stream,Portuguese,9311,General,58,Face Close-up
V002372,C00592,2011-08-15,Music,Short,English,18,General,22,Face Close-up
V002373,C01197,2015-09-03,Comedy,Short,Hindi,39,General,17,Text Overlay
V002374,C01236,2018-03-03,Sports,Standard Video,Spanish,173,Teen,,Collage
V002375,C00658,2020-08-05,Entertainment,Short,Spanish,58,General,37,Minimalist
V002376,C01908,2016-02-03,Lifestyle,Short,Portuguese,29,General,16,Collage
V002377,C00867,2021-12-26,Gaming,Standard Video,Hindi,161,General,65,Text Overlay
V002378,C00474,2016-03-24,Education,Short,Marathi,54,General,16,Text Overlay
V002379,C00158,2023-04-01,Music,Standard Video,Japanese,292,General,28,Screenshot
V002380,C00491,2015-06-12,Gaming,Short,English,15,General,27,Text Overlay
V002381,C01523,2011-06-08,Gaming,Standard Video,Japanese,423,Teen,62,Collage
V002382,C01757,2014-01-02,Film,Standard Video,Vietnamese,2513,Mature,27,Face Close-up
V002383,C00683,2022-08-06,Gaming,Standard Video,Spanish,72,Teen,56,Minimalist
V002384,C00928,2018-03-13,News,Standard Video,Portuguese,1436,General,29,Face Close-up
V002385,C00676,2013-11-06,Sports,Standard Video,Portuguese,262,General,39,Minimalist
V002386,C01787,2018-06-25,Entertainment,Standard Video,English,94,General,61,Minimalist
V002387,C00261,2018-08-19,Technology,Standard Video,Vietnamese,298,Teen,43,Text Overlay
V002388,C01247,2011-06-18,Lifestyle,Short,English,39,General,12,Text Overlay
V002389,C00236,2023-03-22,Gaming,Standard Video,Hindi,287,General,19,Before-After
V002390,C00227,2015-05-18,Technology,Standard Video,English,1145,General,23,Bright Colors
V002391,C00237,2023-11-06,Education,Standard Video,Vietnamese,144,Teen,66,Face Close-up
V002392,C00577,2016-01-23,Gaming,Standard Video,German,318,General,10,Minimalist
V002393,C01308,2017-08-05,Lifestyle,Standard Video,English,539,Teen,39,Screenshot
V002394,C00950,2021-06-22,Entertainment,Short,English,35,,15,Bright Colors
V002395,C01053,2026-01-16,Comedy,Standard Video,English,1020,General,53,Bright Colors
V002396,C01500,2018-12-20,Comedy,Standard Video,Spanish,770,General,50,Screenshot
V002397,C01805,2014-10-16,Music,Standard Video,Indonesian,2278,General,52,Face Close-up
V002398,C00231,2022-01-06,Education,Standard Video,English,389,General,34,Text Overlay
V002399,C01346,2026-01-20,News,Short,English,33,General,11,Text Overlay
V002400,C01095,2015-07-04,Sports,Short,English,33,General,41,Bright Colors
V002401,C00401,2024-05-04,Music,Standard Video,Spanish,200,Teen,50,Screenshot
V002402,C01485,2022-10-10,News,Standard Video,Korean,1045,General,61,Bright Colors
V002403,C01267,2021-04-04,Gaming,Standard Video,French,190,General,39,Minimalist
V002404,C01815,2023-10-11,Sports,Short,Tamil,25,General,27,Collage
V002405,C01641,2016-10-08,Education,Premiere,English,195,General,38,Before-After
V002406,C01835,2017-05-24,Lifestyle,Short,English,17,General,45,Face Close-up
V002407,C01135,2019-07-15,News,Standard Video,English,686,General,23,Bright Colors
V002408,C00891,2012-04-23,Entertainment,Standard Video,Korean,63,Teen,56,Text Overlay
V002409,C00872,2013-02-27,Music,Standard Video,Spanish,1152,General,30,Bright Colors
V002410,C01664,2025-04-15,Lifestyle,Standard Video,Hindi,1134,General,41,Text Overlay
V002411,C00188,2022-02-07,News,Short,Hindi,32,General,15,Minimalist
V002412,C01955,2016-07-28,Comedy,Short,English,57,Teen,14,
V002413,C01379,2023-11-17,Education,Standard Video,Vietnamese,398,General,58,
V002414,C00773,2019-03-23,News,Standard Video,English,2890,General,28,Screenshot
V002415,C00014,2019-06-16,Education,Standard Video,German,653,General,64,Text Overlay
V002416,C00594,2017-03-31,Entertainment,Live Stream,Turkish,3990,General,67,Minimalist
V002417,C01973,2019-03-24,News,Standard Video,Hindi,2177,General,51,Screenshot
V002418,C00058,2018-04-08,News,Short,Filipino,57,Teen,8,Collage
V002419,C01639,2025-09-28,Entertainment,Standard Video,Hindi,761,General,41,Face Close-up
V002420,C00977,2025-09-16,Film,Standard Video,English,422,General,45,Before-After
V002421,C00555,2022-09-21,Entertainment,Short,Spanish,42,General,35,Screenshot
V002422,C01812,2026-01-01,Entertainment,Short,Indonesian,39,Mature,23,Face Close-up
V002423,C00365,2016-07-30,Technology,Short,English,30,General,16,Text Overlay
V002424,C01341,2015-11-16,Comedy,Short,English,59,Mature,10,Text Overlay
V002425,C01461,2014-10-08,Sports,Short,English,41,General,25,Collage
V002426,C01930,2015-08-23,Comedy,Standard Video,German,1544,Teen,15,Before-After
V002427,C01734,2026-06-24,Gaming,Standard Video,Filipino,641,Teen,47,Text Overlay
V002428,C00891,2012-07-20,Lifestyle,Standard Video,Korean,83,Teen,57,Face Close-up
V002429,C00202,2020-06-12,Education,Standard Video,English,916,General,83,Collage
V002430,C01918,2023-05-19,Sports,Standard Video,Hindi,522,General,33,Collage
V002431,C01440,2022-09-28,Sports,Short,Indonesian,25,General,21,Bright Colors
V002432,C01888,2020-05-27,Technology,Live Stream,Korean,13756,General,55,Screenshot
V002433,C01826,2021-07-03,Gaming,Standard Video,Indonesian,918,General,48,Screenshot
V002434,C01738,2023-12-27,Music,Short,English,55,General,18,Collage
V002435,C00365,2015-06-30,Music,Short,English,50,General,38,Before-After
V002436,C00924,2017-04-24,Gaming,Standard Video,Japanese,669,Teen,42,Face Close-up
V002437,C00896,2025-04-03,Entertainment,Standard Video,Japanese,934,General,54,Minimalist
V002438,C01106,2025-05-30,Film,Standard Video,English,730,Teen,19,Collage
V002439,C00735,2024-08-01,Technology,Standard Video,English,811,General,29,Collage
V002440,C01067,2020-09-23,News,Short,English,30,Mature,9,Text Overlay
V002441,C01521,2019-07-02,Music,Standard Video,Hindi,794,General,35,Face Close-up
V002442,C00088,2024-01-25,Gaming,Standard Video,Kannada,583,Mature,27,Collage
V002443,C00194,2015-03-02,Gaming,Short,Spanish,16,General,13,Screenshot
V002444,C01425,2016-12-03,Comedy,Standard Video,Portuguese,483,General,52,Face Close-up
V002445,C01582,2011-11-30,Lifestyle,Live Stream,English,3063,General,48,Face Close-up
V002446,C01693,2020-09-23,Entertainment,Standard Video,Hindi,108,General,56,Bright Colors
V002447,C01045,2021-02-04,Entertainment,Short,Vietnamese,48,Teen,26,Text Overlay
