user_id,signup_date,country,region,age_group,preferred_language,subscription_type,acquisition_channel,preferred_device,account_status
U003548,2024-03-08,Spain,,35-44,English,Free,Organic Search,Mobile,Active
U003549,2025-10-14,United States,South,25-34,Spanish,YouTube Premium,Referral,Desktop,Active
U003550,2020-12-03,United Kingdom,Wales,45-54,English,Free,Referral,Desktop,Active
U003551,2025-06-17,Philippines,,18-24,Filipino,YouTube Premium,Organic Search,Desktop,Active
U003552,2025-07-02,Turkey,,25-34,Turkish,Free,Social Media,Mobile,Active
U003553,2025-10-10,India,West India,45-54,Marathi,Free,Google Ads,Tablet,Active
U003554,2023-04-06,India,West India,35-44,Hindi,Free,Organic Search,Mobile,Active
U003555,2026-05-26,United States,Midwest,25-34,Spanish,Free,Social Media,TV,Active
U003556,2025-03-16,United States,Northeast,18-24,Spanish,Free,Social Media,Mobile,Active
U003557,2023-05-23,Nigeria,,35-44,English,Free,Organic Search,TV,Churned
U003558,2024-07-03,Pakistan,,25-34,Urdu,Free,Direct,Desktop,Active
U003559,2021-08-31,Indonesia,Kalimantan,35-44,Indonesian,Premium Trial,Organic Search,Mobile,Active
U003560,2022-03-09,Indonesia,Java,25-34,Indonesian,Free,Social Media,Mobile,Active
U003561,2024-07-15,Mexico,Central Mexico,25-34,Spanish,Free,Referral,Mobile,Active
U003562,2023-07-08,India,North India,18-24,Hindi,Free,Direct,Desktop,Active
U003563,2023-09-03,Brazil,North,45-54,Portuguese,Free,Direct,Mobile,Active
U003564,2026-03-03,India,West India,35-44,Hindi,Free,Organic Search,Mobile,Active
U003565,2024-10-20,India,South India,65+,Hindi,Free,Social Media,Desktop,Active
U003566,2024-09-29,Germany,North Rhine-Westphalia,25-34,German,Premium Trial,Google Ads,Desktop,Active
U003567,2021-08-17,Mexico,Yucatan,35-44,Spanish,Free,Pre-installed App,Desktop,Active
U003568,2021-09-29,Brazil,Southeast,18-24,English,Free,Pre-installed App,TV,Active
U003569,2025-07-22,Nigeria,,25-34,English,Free,Social Media,Game Console,Churned
U003570,2026-03-27,Japan,Hokkaido,18-24,Japanese,Free,Organic Search,TV,Active
U003571,2023-11-15,United States,South,18-24,English,Free,Direct,Desktop,Active
U003572,2025-09-15,United Kingdom,England,18-24,English,Free,Organic Search,Desktop,Active
U003573,2026-03-19,United States,South,25-34,English,Premium Trial,Referral,Mobile,Inactive
U003574,2025-10-09,India,Central India,18-24,Hindi,Free,Organic Search,Tablet,Active
U003575,2026-04-04,Italy,,25-34,English,YouTube Premium,Google Ads,Desktop,Churned
U003576,2026-03-19,Turkey,,45-54,,Free,Social Media,Desktop,Active
U003577,2024-02-20,Mexico,Northern Mexico,18-24,English,Free,Organic Search,Mobile,Inactive
U003578,2026-01-19,India,Central India,18-24,Hindi,YouTube Premium,Organic Search,Mobile,Active
U003579,2024-07-26,Brazil,Central-West,35-44,Portuguese,Free,Organic Search,Mobile,Inactive
U003580,2025-10-04,Japan,Kanto,18-24,Japanese,Free,Pre-installed App,Mobile,Active
U003581,2021-07-30,United States,Midwest,18-24,English,Free,Organic Search,Mobile,Active
U003582,2024-11-06,India,Central India,18-24,Marathi,Premium Trial,Google Ads,Tablet,Active
U003583,2026-04-16,Indonesia,Kalimantan,65+,Indonesian,Free,Referral,Mobile,Active
U003584,2024-10-28,South Korea,,25-34,Korean,Free,Social Media,Desktop,Active
U003585,2023-01-16,United States,Midwest,55-64,Spanish,Free,Direct,Mobile,Active
U003586,2024-08-04,France,,18-24,French,Free,Social Media,Desktop,Active
U003587,2026-06-25,Brazil,Central-West,18-24,Portuguese,Free,Organic Search,Mobile,Active
U003588,2025-05-08,United States,West,25-34,English,Free,Organic Search,TV,Active
U003589,2024-01-16,France,,35-44,English,Free,Pre-installed App,Mobile,Active
U003590,2026-04-05,India,Central India,25-34,Hindi,Free,Direct,Mobile,Active
U003591,2024-05-01,Nigeria,,18-24,English,YouTube Premium,Organic Search,Mobile,Active
U003592,2026-01-24,Indonesia,Sulawesi,45-54,Indonesian,Free,Organic Search,TV,Active
U003593,2023-06-08,India,West India,45-54,Telugu,Free,Organic Search,Mobile,Active
U003594,2025-08-08,United Kingdom,Wales,25-34,English,Premium Trial,Organic Search,Desktop,Active
U003595,2026-07-01,United States,South,55-64,English,Free,Organic Search,TV,Active
U003596,2023-10-11,Philippines,,55-64,English,YouTube Premium,Organic Search,TV,Active
U003597,2024-11-02,Indonesia,Sulawesi,35-44,Indonesian,Free,Pre-installed App,Mobile,Active
U003598,2024-12-06,Pakistan,,18-24,Urdu,Free,Referral,TV,Active
U003599,2024-08-04,India,North India,35-44,Bengali,Free,Google Ads,Mobile,Active
U003600,2025-11-29,Indonesia,Kalimantan,45-54,Indonesian,Free,Organic Search,Tablet,Active
U003601,2026-02-24,Indonesia,Java,18-24,Indonesian,Free,Google Ads,Mobile,Active
U003602,2026-04-20,France,,18-24,French,Free,Organic Search,TV,Active
U003603,2024-01-13,France,,25-34,French,Free,Direct,Mobile,Active
U003604,2025-08-07,Indonesia,Java,25-34,Indonesian,Free,Social Media,Mobile,Churned
U003605,2025-04-21,United States,West,25-34,English,Free,Social Media,Mobile,Active
U003606,2026-02-16,Brazil,Central-West,65+,Portuguese,Free,Organic Search,Desktop,Churned
U003607,2025-10-21,Philippines,,45-54,Filipino,Free,Social Media,TV,Active
U003608,2025-11-21,India,South India,55-64,English,Free,Organic Search,Mobile,Active
U003609,2026-05-18,Spain,,18-24,Spanish,YouTube Premium,Google Ads,Mobile,Active
U003610,2026-07-02,Vietnam,,18-24,Vietnamese,YouTube Premium,Direct,Tablet,Active
U003611,2025-07-19,Brazil,North,13-17,English,Free,Direct,Mobile,Active
U003612,2026-06-14,Japan,Hokkaido,35-44,Japanese,Free,Google Ads,Tablet,Active
U003613,2024-12-31,South Korea,,35-44,Korean,Free,Social Media,Mobile,Active
U003614,2025-03-12,Brazil,Southeast,25-34,Portuguese,Premium Trial,Social Media,TV,Active
U003615,2021-03-02,United States,South,25-34,Spanish,YouTube Premium,Social Media,Mobile,Active
U003616,2021-12-11,United Kingdom,Scotland,25-34,English,YouTube Premium,Organic Search,Mobile,Active
U003617,2026-04-09,India,South India,18-24,Hindi,Free,Pre-installed App,Mobile,Active
U003618,2026-03-07,Brazil,South,25-34,Portuguese,Free,Referral,Desktop,Active
U003619,2025-09-20,United States,Northeast,35-44,English,Free,Pre-installed App,Mobile,Churned
U003620,2025-06-19,Philippines,,25-34,Filipino,Free,Organic Search,Mobile,Active
U003621,2021-04-28,France,,18-24,French,Free,Social Media,Mobile,Churned
U003622,2025-09-10,Pakistan,,25-34,Urdu,YouTube Premium,Google Ads,TV,Churned
U003623,2024-11-09,India,West India,18-24,Hindi,Free,Google Ads,Desktop,Active
U003624,2025-07-24,India,West India,18-24,Hindi,Free,Pre-installed App,TV,Active
U003625,2024-04-16,Australia,New South Wales,25-34,English,Free,Google Ads,Mobile,Active
U003626,2025-06-09,Vietnam,,25-34,Vietnamese,Free,Direct,Tablet,Active
U003627,2024-10-12,United States,West,18-24,Spanish,Free,Social Media,TV,Active
U003628,2021-05-31,Japan,Hokkaido,25-34,Japanese,YouTube Premium,Google Ads,TV,Churned
U003629,2025-04-28,Philippines,,35-44,Filipino,Free,Direct,Mobile,Active
U003630,2026-03-05,United Kingdom,Wales,45-54,English,Free,Direct,TV,Active
U003631,2026-03-20,United States,,18-24,English,Free,Google Ads,Desktop,Active
U003632,2023-11-19,Vietnam,,35-44,,Free,Social Media,Desktop,Active
U003633,2025-03-28,India,West India,45-54,Hindi,Free,Organic Search,Mobile,Active
U003634,2026-03-05,Canada,British Columbia,25-34,English,Free,Organic Search,TV,Active
U003635,2022-10-01,Pakistan,,35-44,English,Free,Social Media,Mobile,Active
U003636,2026-06-07,South Korea,,18-24,Korean,Free,Organic Search,Mobile,Active
U003637,2021-06-02,United States,Northeast,35-44,English,Free,Organic Search,Desktop,Active
U003638,2026-01-09,United States,Midwest,35-44,Spanish,Free,Google Ads,Mobile,Active
U003639,2025-07-05,Japan,,35-44,Japanese,Free,Organic Search,Desktop,Active
U003640,2025-07-23,Brazil,Central-West,18-24,Portuguese,Free,Organic Search,TV,Active
U003641,2026-03-28,India,North India,25-34,Hindi,Free,Pre-installed App,desktop,Active
U003642,2026-05-02,Pakistan,,18-24,Urdu,Free,Direct,Mobile,Active
U003643,2022-07-04,India,West India,25-34,Hindi,YouTube Premium,Pre-installed App,Game Console,Churned
U003644,2025-10-03,India,West India,45-54,Hindi,Free,Google Ads,Mobile,Churned
U003645,2026-01-30,Turkey,,25-34,Turkish,Free,Organic Search,TV,Active
U003646,2025-04-03,United States,Northeast,18-24,Spanish,Free,Organic Search,Mobile,Active
U003647,2025-12-20,South Korea,,25-34,,Free,Referral,Mobile,Active
U003648,2026-06-29,Mexico,Central Mexico,25-34,Spanish,Free,Organic Search,TV,Active
U003649,2025-08-13,Japan,Kansai,25-34,English,YouTube Premium,Pre-installed App,TV,Inactive
U003650,2025-05-23,India,North India,25-34,English,Free,Social Media,Game Console,Active
U003651,2025-10-19,Brazil,Central-West,45-54,Portuguese,Free,Direct,Mobile,Active
U003652,2026-03-20,Canada,Alberta,18-24,English,Premium Trial,Pre-installed App,Mobile,Active
U003653,2026-07-07,Philippines,,25-34,Filipino,Premium Trial,Social Media,TV,Active
U003654,2026-02-21,United States,West,25-34,English,Free,Organic Search,Mobile,Active
U003655,2026-01-02,India,,18-24,Hindi,Free,Pre-installed App,Mobile,Churned
U003656,2026-06-04,India,East India,18-24,Hindi,Free,Organic Search,TV,Active
U003657,2026-01-11,Pakistan,,45-54,Urdu,YouTube Premium,Organic Search,Mobile,Active
U003658,2026-02-17,Indonesia,Bali & Nusa Tenggara,55-64,Indonesian,Free,Organic Search,Desktop,Active
U003659,2021-04-21,Indonesia,Kalimantan,25-34,Indonesian,Free,Referral,Mobile,Active
U003660,2026-02-11,France,,65+,French,Free,Google Ads,Mobile,Inactive
U003661,2026-04-13,Indonesia,Sumatra,18-24,Indonesian,Free,Organic Search,TV,Active
U003662,2022-12-17,Brazil,South,18-24,Portuguese,Free,Pre-installed App,Desktop,Active
U003663,2024-01-29,India,West India,45-54,Hindi,Free,Google Ads,Desktop,Active
U003664,2025-06-17,Pakistan,,18-24,Urdu,Free,Social Media,Desktop,Active
U003665,2025-10-14,Brazil,South,25-34,,Free,Google Ads,Mobile,Active
U003666,2026-06-01,Australia,Victoria,18-24,English,Free,Pre-installed App,Tablet,Active
U003667,2026-07-11,United States,Northeast,25-34,English,YouTube Premium,Pre-installed App,Desktop,Active
U003668,2026-02-16,India,South India,45-54,Hindi,Free,Google Ads,TV,Active
U003669,2026-05-24,India,East India,25-34,Hindi,Free,Pre-installed App,TV,Active
U003670,2024-11-18,Germany,Baden-Wurttemberg,18-24,German,Free,Organic Search,Mobile,Active
U003671,2026-06-02,Mexico,Northern Mexico,25-34,Spanish,Free,Referral,Desktop,Active
U003672,2024-11-11,United States,West,65+,Spanish,YouTube Premium,Organic Search,Tablet,Active
U003673,2025-09-28,United States,West,18-24,English,Free,Organic Search,Desktop,Active
U003674,2025-11-04,United States,Midwest,35-44,English,Free,Social Media,Desktop,Active
U003675,2024-05-05,Brazil,South,25-34,Portuguese,Free,Social Media,Mobile,Active
U003676,2021-07-08,United States,Midwest,18-24,English,Free,Organic Search,Mobile,Active
U003677,2025-07-29,Brazil,Southeast,55-64,Portuguese,Free,Pre-installed App,Desktop,Active
U003678,2025-07-23,France,,13-17,English,Free,Referral,Mobile,Active
U003679,2026-04-09,Mexico,Central Mexico,55-64,English,Free,Social Media,Mobile,Active
U003680,2026-04-26,Nigeria,,18-24,English,YouTube Premium,Social Media,Mobile,Active
U003681,2022-01-22,Japan,Kanto,35-44,Japanese,Free,Organic Search,TABLET,Active
U003682,2025-10-24,United States,Northeast,13-17,English,Free,Google Ads,Desktop,Inactive
U003683,2026-03-31,Spain,,45-54,English,Free,Social Media,Desktop,Active
U003684,2025-05-24,India,East India,35-44,Hindi,Free,Organic Search,Mobile,Active
U003685,2026-01-23,Italy,,13-17,,Free,Referral,Mobile,Inactive
U003686,2026-02-10,Australia,Victoria,35-44,English,Free,Organic Search,Desktop,Active
U003687,2026-01-24,India,West India,35-44,,Free,Direct,Tablet,Active
U003688,2021-11-15,India,East India,25-34,Hindi,Free,Google Ads,Tablet,Inactive
U003689,2025-07-25,United States,Midwest,45-54,English,YouTube Premium,Social Media,Desktop,Active
U003690,2026-06-15,Vietnam,,55-64,Vietnamese,Free,Organic Search,Mobile,Active
U003691,2026-03-16,Brazil,Central-West,25-34,,Free,Social Media,TV,Active
U003692,2025-02-26,France,,13-17,French,Free,Referral,Mobile,Active
U003693,2026-07-16,Thailand,,35-44,Thai,YouTube Premium,Social Media,Desktop,Active
U003694,2025-07-13,Brazil,Southeast,25-34,English,Free,Social Media,Mobile,Active
U003695,2020-11-25,India,South India,25-34,Hindi,Free,Social Media,TV,Active
U003696,2026-02-14,Spain,,25-34,Spanish,Free,Social Media,Mobile,Active
U003697,2026-04-11,Brazil,Northeast,25-34,Portuguese,YouTube Premium,Organic Search,TV,Active
U003698,2025-12-28,Indonesia,Sulawesi,25-34,English,YouTube Premium,Direct,Desktop,Active
U003699,2025-12-03,Vietnam,,18-24,Vietnamese,Free,Organic Search,Game Console,Active
U003700,2025-10-16,Nigeria,,18-24,English,Free,Organic Search,Mobile,Churned
U003701,2025-06-04,Indonesia,Kalimantan,18-24,English,Free,Pre-installed App,TV,Active
U003702,2025-11-17,India,,,Hindi,Free,Organic Search,Mobile,Inactive
U003703,2024-11-12,VIETNAM,,18-24,Vietnamese,Free,Organic Search,Tablet,Active
U003704,2023-09-05,Brazil,South,65+,Portuguese,Free,Organic Search,Desktop,Active
U003705,2026-06-04,Mexico,Central Mexico,35-44,Spanish,Free,Social Media,Desktop,Active
U003706,2025-08-26,United States,Northeast,25-34,,Free,Referral,Mobile,Active
U003707,2026-04-24,India,,18-24,Marathi,YouTube Premium,Google Ads,Mobile,Active
U003708,2024-11-06,India,South India,45-54,Hindi,Free,Organic Search,Mobile,Active
U003709,2026-03-17,Japan,Kanto,18-24,English,Free,Organic Search,Mobile,Active
U003710,2023-10-04,United Kingdom,England,65+,English,Free,Google Ads,Mobile,Active
U003711,2025-04-25,India,East India,25-34,Hindi,Free,Referral,Mobile,Active
U003712,2025-06-28,Brazil,North,18-24,English,Free,Organic Search,Mobile,Active
U003713,2023-11-05,Vietnam,,18-24,Vietnamese,Free,Organic Search,Mobile,Active
U003714,2024-05-31,Brazil,Central-West,35-44,Portuguese,Free,Organic Search,Mobile,Active
U003715,2022-08-24,Germany,Berlin,18-24,German,Free,Direct,Desktop,Churned
U003716,2025-03-26,Australia,Western Australia,25-34,English,Free,Organic Search,Mobile,Active
U003717,2025-05-18,United States,Midwest,65+,Spanish,Free,Social Media,Mobile,Active
U003718,2023-09-10,Pakistan,,18-24,Urdu,Free,Organic Search,TV,Active
U003719,2023-04-12,United States,Northeast,18-24,English,Free,Organic Search,Mobile,Inactive
U003720,2024-11-06,Japan,Kansai,25-34,Japanese,Free,Organic Search,Mobile,Active
U003721,2024-09-25,South Korea,,18-24,Korean,YouTube Premium,Google Ads,Desktop,Active
U003722,2025-07-07,South Korea,,25-34,Korean,Premium Trial,Social Media,Mobile,Inactive
U003723,2024-08-14,Brazil,Central-West,45-54,Portuguese,YouTube Premium,Organic Search,Desktop,Active
U003724,2025-11-05,Turkey,,25-34,Turkish,Free,Direct,Mobile,Active
U003725,2025-07-10,Indonesia,Sulawesi,25-34,Indonesian,Free,Referral,TV,Active
U003726,2024-02-16,United Kingdom,England,25-34,English,Free,Pre-installed App,Mobile,Active
U003727,2025-07-25,Mexico,Southern Mexico,25-34,Spanish,Free,Direct,Mobile,Inactive
U003728,2025-10-06,Mexico,Central Mexico,55-64,Spanish,Free,Organic Search,Tablet,Active
U003729,2022-10-28,India,South India,18-24,Hindi,Free,Social Media,Desktop,Inactive
U003730,2024-02-17,France,,35-44,French,Free,Direct,TV,Churned
U003731,2025-07-18,United States,South,35-44,English,Free,Social Media,Desktop,Inactive
U003732,2024-09-11,India,Central India,25-34,Kannada,Free,Pre-installed App,Game Console,Active
U003733,2025-07-19,United States,Northeast,35-44,Spanish,Free,Referral,Mobile,Active
U003734,2024-12-28,India,North India,13-17,,Free,Referral,TV,Inactive
U003735,2025-12-11,India,East India,18-24,Hindi,Free,Organic Search,Tablet,Active
U003736,2025-04-24,Brazil,Northeast,55-64,English,Free,Social Media,TV,Active
U003737,2025-12-26,Indonesia,Sulawesi,45-54,English,Free,Organic Search,Mobile,Inactive
U003738,2024-06-23,South Korea,,55-64,English,Free,Organic Search,Tablet,Active
U003739,2022-01-15,Brazil,Southeast,35-44,Portuguese,Free,Direct,Mobile,Active
U003740,2026-04-05,Pakistan,,18-24,English,Free,Referral,Desktop,Active
U003741,2026-06-12,Vietnam,,55-64,English,Premium Trial,Social Media,TV,Active
U003742,2026-06-17,Indonesia,Bali & Nusa Tenggara,25-34,Indonesian,Free,Organic Search,Desktop,Inactive
U003743,2025-07-16,India,West India,65+,Telugu,YouTube Premium,Pre-installed App,Desktop,Churned
U003744,2025-05-21,France,,35-44,French,Free,Google Ads,Mobile,Active
U003745,2026-01-14,Vietnam,,35-44,Vietnamese,Free,Pre-installed App,Mobile,Churned
U003746,2025-07-24,United States,Northeast,18-24,English,Free,Google Ads,TV,Active
U003747,2026-04-20,United States,West,25-34,English,Free,Referral,Mobile,Active
U003748,2024-10-17,Philippines,,13-17,Filipino,Free,Organic Search,Mobile,Active
U003749,2026-01-27,Pakistan,,35-44,Urdu,YouTube Premium,Organic Search,Mobile,Active
U003750,2025-07-31,Philippines,,25-34,Filipino,Free,Google Ads,TV,Active
U003751,2026-07-14,United States,Northeast,18-24,English,Free,Organic Search,Mobile,Active
U003752,2023-02-01,India,West India,18-24,Hindi,Free,Referral,TV,Active
U003753,2024-12-21,Brazil,Northeast,18-24,English,Free,Social Media,Mobile,Active
U003754,2024-06-10,Mexico,Southern Mexico,65+,Spanish,Free,Google Ads,Mobile,Active
U003755,2022-06-06,Mexico,Southern Mexico,13-17,Spanish,Free,Social Media,Mobile,Active
U003756,2025-11-14,Mexico,Yucatan,25-34,Spanish,Free,Referral,Desktop,Inactive
U003757,2026-06-17,Germany,Baden-Wurttemberg,35-44,German,Free,Organic Search,Mobile,Active
U003758,2026-02-27,Japan,Kanto,18-24,Japanese,Free,Google Ads,Mobile,Inactive
U003759,2023-11-23,United States,Northeast,25-34,English,YouTube Premium,Pre-installed App,Mobile,Active
U003760,2025-09-17,India,Central India,25-34,Hindi,Free,Pre-installed App,Mobile,Active
U003761,2023-11-25,Indonesia,Sulawesi,13-17,Indonesian,YouTube Premium,Pre-installed App,Mobile,Active
U003762,2026-03-11,India,West India,13-17,Hindi,Free,Pre-installed App,Mobile,Active
U003763,2025-10-03,Brazil,Northeast,35-44,Portuguese,Free,Social Media,Mobile,Inactive
U003764,2025-12-13,United States,West,45-54,Spanish,Free,Organic Search,Tablet,Active
U003765,2026-04-27,Indonesia,Sumatra,18-24,English,YouTube Premium,Organic Search,Tablet,Active
U003766,2025-07-13,United States,West,65+,Spanish,Free,Social Media,Desktop,Active
U003767,2025-07-20,United States,Northeast,18-24,English,Free,Social Media,TV,Active
U003768,2026-02-15,India,West India,35-44,Bengali,Free,Social Media,Mobile,Active
U003769,2023-08-04,Japan,Hokkaido,18-24,Japanese,Free,Organic Search,Desktop,Inactive
U003770,2024-11-02,Germany,Bavaria,,German,Free,Social Media,Mobile,Active
U003771,2025-01-26,Mexico,Yucatan,25-34,English,Free,Organic Search,Desktop,Active
U003772,2021-07-04,Thailand,,13-17,Thai,YouTube Premium,Organic Search,Mobile,Inactive
